GeneID	meanvect
ENSG00000270999	0.28
ENSG00000271002	0.42
ENSG00000271003	0
ENSG00000271005	0
ENSG00000271009	0.08
ENSG00000271010	0
ENSG00000271011	1.455
ENSG00000271013	0.855
ENSG00000271014	0.69
ENSG00000271015	0
ENSG00000271018	0.39
ENSG00000271021	0
ENSG00000271022	0
ENSG00000271024	0.225
ENSG00000271025	0.295
ENSG00000271026	0
ENSG00000271027	0
ENSG00000271028	0
ENSG00000271029	0.17
ENSG00000271032	0.695
ENSG00000271034	0
ENSG00000271035	0
ENSG00000271036	0
ENSG00000271040	0.48
ENSG00000271041	0
ENSG00000271042	0
ENSG00000271044	0
ENSG00000271045	0.365
ENSG00000271046	0
ENSG00000271047	28.475
ENSG00000271048	0
ENSG00000271049	0.135
ENSG00000271052	0.595
ENSG00000271053	0
ENSG00000271056	0
ENSG00000271057	0
ENSG00000271063	0.675
ENSG00000271064	1.735
ENSG00000271065	0
ENSG00000271070	0
ENSG00000271071	0.1
ENSG00000271072	0.08
ENSG00000271074	0
ENSG00000271075	0.23
ENSG00000271077	0
ENSG00000271078	0.33
ENSG00000271079	0.02
ENSG00000271081	0.22
ENSG00000271086	0.15
ENSG00000271088	0
ENSG00000271092	0.935
ENSG00000271093	0
ENSG00000271094	0
ENSG00000271095	0
ENSG00000271096	0.455
ENSG00000271097	0
ENSG00000271098	0.32
ENSG00000271099	0.035
ENSG00000271100	0.93
ENSG00000271101	0
ENSG00000271105	0.57
ENSG00000271108	0
ENSG00000271109	0.39
ENSG00000271111	0
ENSG00000271113	0.09
ENSG00000271114	0
ENSG00000271115	0
ENSG00000271117	0
ENSG00000271118	0
ENSG00000271119	1.165
ENSG00000271121	4.415
ENSG00000271122	2.735
ENSG00000271123	0
ENSG00000271127	6.165
ENSG00000271128	0
ENSG00000271129	0.13
ENSG00000271130	0
ENSG00000271131	0.13
ENSG00000271133	0.225
ENSG00000271134	0
ENSG00000271136	0
ENSG00000271137	0.425
ENSG00000271138	2.875
ENSG00000271140	0
ENSG00000271141	3.4
ENSG00000271142	0
ENSG00000271143	0
ENSG00000271146	0.32
ENSG00000271147	5.05
ENSG00000271148	0
ENSG00000271149	0
ENSG00000271150	0
ENSG00000271151	0.49
ENSG00000271153	0
ENSG00000271154	0
ENSG00000271155	1.135
ENSG00000271156	0
ENSG00000271157	0
ENSG00000271158	0
ENSG00000271159	0.595
ENSG00000271161	0
ENSG00000271162	0
ENSG00000271163	0
ENSG00000271164	0
ENSG00000271166	0.11
ENSG00000271167	0
ENSG00000271171	0.09
ENSG00000271172	0.12
ENSG00000271173	0
ENSG00000271174	0
ENSG00000271175	0
ENSG00000271177	0
ENSG00000271178	0
ENSG00000271179	0
ENSG00000271180	0
ENSG00000271181	0.315
ENSG00000271182	0
ENSG00000271184	0
ENSG00000271185	0.21
ENSG00000271187	0
ENSG00000271190	0
ENSG00000271192	0
ENSG00000271194	0
ENSG00000271195	0
ENSG00000271196	0
ENSG00000271198	0.225
ENSG00000271199	0.375
ENSG00000271200	0.595
ENSG00000271201	0
ENSG00000271202	0
ENSG00000271204	0.505
ENSG00000271205	0
ENSG00000271207	0.04
ENSG00000271208	0.205
ENSG00000271209	0
ENSG00000271211	0
ENSG00000271214	0
ENSG00000271215	0.16
ENSG00000271216	0.03
ENSG00000271218	0.41
ENSG00000271219	0
ENSG00000271220	0
ENSG00000271222	0
ENSG00000271225	0
ENSG00000271227	0
ENSG00000271228	0.215
ENSG00000271230	0
ENSG00000271231	0
ENSG00000271232	0
ENSG00000271234	0.12
ENSG00000271235	0
ENSG00000271236	0
ENSG00000271237	0
ENSG00000271238	0
ENSG00000271239	0
ENSG00000271240	0
ENSG00000271242	0
ENSG00000271243	0
ENSG00000271245	0
ENSG00000271248	0
ENSG00000271249	0
ENSG00000271250	0
ENSG00000271251	0
ENSG00000271252	0
ENSG00000271253	0
ENSG00000271257	0
ENSG00000271264	0.285
ENSG00000271265	0.415
ENSG00000271266	0
ENSG00000271267	3.47
ENSG00000271268	0.215
ENSG00000271269	0
ENSG00000271270	5.49
ENSG00000271271	0.04
ENSG00000271272	0
ENSG00000271275	0
ENSG00000271277	0.17
ENSG00000271278	0.285
ENSG00000271283	0
ENSG00000271284	0
ENSG00000271286	0
ENSG00000271287	0
ENSG00000271288	0
ENSG00000271290	0
ENSG00000271291	0
ENSG00000271296	0
ENSG00000271298	0
ENSG00000271299	0
ENSG00000271302	0
ENSG00000271303	14.415
ENSG00000271304	0
ENSG00000271306	0
ENSG00000271307	0
ENSG00000271309	0
ENSG00000271313	0
ENSG00000271314	0.415
ENSG00000271315	0
ENSG00000271317	0
ENSG00000271318	0
ENSG00000271320	0
ENSG00000271321	0
ENSG00000271322	0
ENSG00000271327	0.115
ENSG00000271328	0
ENSG00000271329	0.075
ENSG00000271330	0
ENSG00000271332	0.225
ENSG00000271333	0
ENSG00000271334	0
ENSG00000271335	0.83
ENSG00000271336	0
ENSG00000271337	0
ENSG00000271338	0
ENSG00000271339	0
ENSG00000271340	0
ENSG00000271343	0
ENSG00000271344	0.865
ENSG00000271346	0
ENSG00000271349	0
ENSG00000271350	0.325
ENSG00000271351	0
ENSG00000271353	0
ENSG00000271355	0
ENSG00000271356	0
ENSG00000271357	0
ENSG00000271358	0
ENSG00000271360	0
ENSG00000271361	1.87
ENSG00000271362	0
ENSG00000271364	0
ENSG00000271365	0
ENSG00000271366	0.39
ENSG00000271367	0
ENSG00000271368	0
ENSG00000271369	0
ENSG00000271370	0
ENSG00000271373	0
ENSG00000271375	0
ENSG00000271377	0
ENSG00000271378	0.5
ENSG00000271379	0.085
ENSG00000271380	2.81
ENSG00000271381	0
ENSG00000271382	0.04
ENSG00000271383	4.185
ENSG00000271384	0.18
ENSG00000271385	0
ENSG00000271386	0
ENSG00000271387	0.12
ENSG00000271389	0
ENSG00000271390	0.125
ENSG00000271392	0
ENSG00000271394	0
ENSG00000271395	0
ENSG00000271396	0.575
ENSG00000271397	0
ENSG00000271398	0.15
ENSG00000271399	0
ENSG00000271400	0
ENSG00000271401	1.07
ENSG00000271402	0
ENSG00000271404	0
ENSG00000271408	0.085
ENSG00000271410	0.33
ENSG00000271412	0.34
ENSG00000271413	0
ENSG00000271414	0.28
ENSG00000271415	0.595
ENSG00000271418	0
ENSG00000271419	0
ENSG00000271420	0.095
ENSG00000271421	0
ENSG00000271423	0
ENSG00000271424	0.26
ENSG00000271425	2.835
ENSG00000271426	0
ENSG00000271427	0.21
ENSG00000271428	0.63
ENSG00000271429	0.59
ENSG00000271433	0
ENSG00000271434	0.06
ENSG00000271435	0
ENSG00000271437	0.905
ENSG00000271439	0
ENSG00000271440	0.335
ENSG00000271443	0.145
ENSG00000271447	0
ENSG00000271449	0
ENSG00000271452	4.01
ENSG00000271454	0.075
ENSG00000271455	0
ENSG00000271456	0
ENSG00000271457	0
ENSG00000271459	0
ENSG00000271461	0
ENSG00000271462	0
ENSG00000271464	0
ENSG00000271465	0
ENSG00000271466	0
ENSG00000271468	0
ENSG00000271474	0.22
ENSG00000271475	0
ENSG00000271477	0
ENSG00000271480	0
ENSG00000271482	0
ENSG00000271483	0.48
ENSG00000271484	0.055
ENSG00000271486	0
ENSG00000271488	0
ENSG00000271490	0
ENSG00000271491	0
ENSG00000271492	0
ENSG00000271494	0
ENSG00000271495	0
ENSG00000271496	0
ENSG00000271498	0
ENSG00000271499	0
ENSG00000271500	0.75
ENSG00000271502	0
ENSG00000271503	0.05
ENSG00000271507	0
ENSG00000271508	0
ENSG00000271509	0
ENSG00000271511	0.285
ENSG00000271519	0
ENSG00000271522	0.075
ENSG00000271523	0
ENSG00000271524	0.3
ENSG00000271525	0
ENSG00000271526	0
ENSG00000271527	0.23
ENSG00000271530	0
ENSG00000271532	0
ENSG00000271533	3.23
ENSG00000271536	0
ENSG00000271537	3.26
ENSG00000271538	0.015
ENSG00000271543	0
ENSG00000271544	0
ENSG00000271546	0.115
ENSG00000271547	0.24
ENSG00000271550	1.3
ENSG00000271551	0.69
ENSG00000271553	1.255
ENSG00000271554	0.175
ENSG00000271555	0.295
ENSG00000271557	0.725
ENSG00000271558	0
ENSG00000271559	0
ENSG00000271560	0
ENSG00000271563	0
ENSG00000271564	0.145
ENSG00000271565	0
ENSG00000271567	0
ENSG00000271568	0
ENSG00000271569	0
ENSG00000271573	0
ENSG00000271576	1.12
ENSG00000271578	0
ENSG00000271579	0
ENSG00000271580	1.285
ENSG00000271581	0
ENSG00000271582	0
ENSG00000271583	0
ENSG00000271584	0.36
ENSG00000271585	0
ENSG00000271586	0
ENSG00000271587	0
ENSG00000271588	0
ENSG00000271589	0
ENSG00000271590	0.385
ENSG00000271595	0
ENSG00000271596	0
ENSG00000271597	0.11
ENSG00000271598	0.715
ENSG00000271600	0
ENSG00000271601	19.465
ENSG00000271602	0
ENSG00000271605	0.1
ENSG00000271606	0
ENSG00000271607	0.425
ENSG00000271608	0
ENSG00000271609	0
ENSG00000271611	0
ENSG00000271612	0
ENSG00000271614	0.39
ENSG00000271615	0.06
ENSG00000271616	0
ENSG00000271618	0
ENSG00000271620	0
ENSG00000271621	0
ENSG00000271623	0.575
ENSG00000271624	0
ENSG00000271625	0
ENSG00000271626	0
ENSG00000271627	0
ENSG00000271629	0
ENSG00000271631	0
ENSG00000271632	0
ENSG00000271635	0
ENSG00000271638	0
ENSG00000271639	0.145
ENSG00000271642	0
ENSG00000271643	1.355
ENSG00000271644	2.985
ENSG00000271646	0.435
ENSG00000271647	0
ENSG00000271650	0
ENSG00000271652	0
ENSG00000271653	0
ENSG00000271654	0
ENSG00000271655	0
ENSG00000271656	0
ENSG00000271657	0
ENSG00000271659	1.04
ENSG00000271660	0
ENSG00000271661	0
ENSG00000271662	0.26
ENSG00000271664	0.9
ENSG00000271666	0
ENSG00000271667	0
ENSG00000271670	1.075
ENSG00000271671	0
ENSG00000271672	0
ENSG00000271676	0
ENSG00000271677	0
ENSG00000271679	0
ENSG00000271680	0
ENSG00000271681	0.26
ENSG00000271682	0
ENSG00000271686	0
ENSG00000271687	0
ENSG00000271691	0
ENSG00000271693	0
ENSG00000271696	0
ENSG00000271697	0
ENSG00000271698	0
ENSG00000271699	0.07
ENSG00000271701	0
ENSG00000271702	0
ENSG00000271704	0
ENSG00000271705	0
ENSG00000271707	0.075
ENSG00000271709	0.335
ENSG00000271710	0.35
ENSG00000271711	1.435
ENSG00000271712	0
ENSG00000271714	0.215
ENSG00000271715	0
ENSG00000271716	0.105
ENSG00000271717	0.185
ENSG00000271723	0.05
ENSG00000271724	0
ENSG00000271725	0
ENSG00000271727	0.185
ENSG00000271730	0.175
ENSG00000271732	0.575
ENSG00000271736	0.385
ENSG00000271737	1.33
ENSG00000271739	0
ENSG00000271741	4.585
ENSG00000271742	0
ENSG00000271743	0.105
ENSG00000271746	0.09
ENSG00000271749	0.305
ENSG00000271751	1.22
ENSG00000271752	0.31
ENSG00000271754	2.525
ENSG00000271755	0.25
ENSG00000271758	0
ENSG00000271761	0
ENSG00000271763	0
ENSG00000271765	1.32
ENSG00000271766	0
ENSG00000271771	0.28
ENSG00000271774	0.665
ENSG00000271776	0.355
ENSG00000271778	0.21
ENSG00000271779	0.545
ENSG00000271780	1.335
ENSG00000271781	3.225
ENSG00000271784	0.285
ENSG00000271787	0.61
ENSG00000271788	0
ENSG00000271789	2.08
ENSG00000271792	0
ENSG00000271793	2.265
ENSG00000271795	0.39
ENSG00000271797	0.43
ENSG00000271798	3.54
ENSG00000271803	0.14
ENSG00000271806	0.41
ENSG00000271810	0.625
ENSG00000271811	0.195
ENSG00000271814	0
ENSG00000271816	5.2
ENSG00000271817	0.16
ENSG00000271818	0.61
ENSG00000271819	1.91
ENSG00000271820	0
ENSG00000271821	0.12
ENSG00000271824	0.44
ENSG00000271825	0.42
ENSG00000271826	1.02
ENSG00000271828	0.815
ENSG00000271830	0.185
ENSG00000271833	2.975
ENSG00000271841	0
ENSG00000271843	1.2
ENSG00000271848	0.285
ENSG00000271849	0.465
ENSG00000271850	0
ENSG00000271851	1.025
ENSG00000271852	1.32
ENSG00000271853	5.17
ENSG00000271855	0.605
ENSG00000271856	0
ENSG00000271857	0.195
ENSG00000271858	0.925
ENSG00000271860	0.225
ENSG00000271862	1.485
ENSG00000271868	1.705
ENSG00000271869	0.15
ENSG00000271871	0.43
ENSG00000271874	0
ENSG00000271880	0
ENSG00000271882	0.31
ENSG00000271886	0
ENSG00000271888	0.38
ENSG00000271889	2.905
ENSG00000271890	0
ENSG00000271892	0
ENSG00000271893	0
ENSG00000271894	0
ENSG00000271897	0
ENSG00000271898	0
ENSG00000271899	0
ENSG00000271900	0
ENSG00000271901	0
ENSG00000271904	0
ENSG00000271907	0
ENSG00000271911	0.025
ENSG00000271913	1.86
ENSG00000271914	0
ENSG00000271916	0
ENSG00000271917	0.34
ENSG00000271918	0.64
ENSG00000271919	0.445
ENSG00000271922	0
ENSG00000271923	0
ENSG00000271924	0.815
ENSG00000271926	0.19
ENSG00000271930	0
ENSG00000271931	0
ENSG00000271932	0
ENSG00000271933	0.035
ENSG00000271934	0
ENSG00000271936	5.315
ENSG00000271937	0
ENSG00000271938	0.225
ENSG00000271943	0.35
ENSG00000271945	0.275
ENSG00000271947	0
ENSG00000271949	0
ENSG00000271952	0
ENSG00000271955	0
ENSG00000271958	0
ENSG00000271959	0.04
ENSG00000271963	0.165
ENSG00000271964	2.115
ENSG00000271966	0.205
ENSG00000271967	0.115
ENSG00000271968	0
ENSG00000271969	0.145
ENSG00000271971	1.365
ENSG00000271973	3.62
ENSG00000271974	1.36
ENSG00000271976	6.58
ENSG00000271977	0.115
ENSG00000271978	2.045
ENSG00000271980	0
ENSG00000271981	0.16
ENSG00000271982	23.475
ENSG00000271983	0.495
ENSG00000271984	0
ENSG00000271985	0.74
ENSG00000271986	0.465
ENSG00000271989	0.29
ENSG00000271991	0.535
ENSG00000271992	0.8
ENSG00000271993	0.955
ENSG00000271996	0.215
ENSG00000271998	0.28
ENSG00000272002	0.095
ENSG00000272004	2.925
ENSG00000272006	0.865
ENSG00000272008	0.075
ENSG00000272009	0.625
ENSG00000272010	0.68
ENSG00000272015	0
ENSG00000272020	0
ENSG00000272021	0.78
ENSG00000272023	0.32
ENSG00000272024	0.46
ENSG00000272025	0
ENSG00000272027	0
ENSG00000272028	0
ENSG00000272030	1.95
ENSG00000272031	2.37
ENSG00000272033	0.425
ENSG00000272034	1.31
ENSG00000272036	0
ENSG00000272037	0.55
ENSG00000272043	0.12
ENSG00000272046	0.015
ENSG00000272047	43.7
ENSG00000272049	0.415
ENSG00000272050	0
ENSG00000272051	0
ENSG00000272054	1.55
ENSG00000272055	3.595
ENSG00000272056	0.12
ENSG00000272057	0
ENSG00000272068	0.02
ENSG00000272070	0.03
ENSG00000272071	0.335
ENSG00000272072	1.52
ENSG00000272075	0
ENSG00000272076	0.105
ENSG00000272077	3.97
ENSG00000272078	0.09
ENSG00000272079	0.73
ENSG00000272080	0
ENSG00000272081	0.625
ENSG00000272084	0.255
ENSG00000272085	0
ENSG00000272086	1.555
ENSG00000272087	0
ENSG00000272088	0
ENSG00000272092	1.585
ENSG00000272094	0.07
ENSG00000272096	0
ENSG00000272097	1.205
ENSG00000272100	0.555
ENSG00000272103	0.23
ENSG00000272104	0.13
ENSG00000272106	1.285
ENSG00000272108	0
ENSG00000272109	0.14
ENSG00000272112	0
ENSG00000272113	0
ENSG00000272114	6.305
ENSG00000272115	2.54
ENSG00000272121	0.055
ENSG00000272123	0.27
ENSG00000272128	0
ENSG00000272129	0.605
ENSG00000272130	0.23
ENSG00000272134	0
ENSG00000272137	0.785
ENSG00000272138	0.215
ENSG00000272139	0
ENSG00000272140	3.17
ENSG00000272141	0.06
ENSG00000272142	4.51
ENSG00000272143	0.055
ENSG00000272144	0.055
ENSG00000272145	4.26
ENSG00000272146	1.13
ENSG00000272148	1.8
ENSG00000272149	0
ENSG00000272150	0
ENSG00000272153	3.645
ENSG00000272154	0
ENSG00000272155	0
ENSG00000272156	0.08
ENSG00000272157	0.565
ENSG00000272158	0.565
ENSG00000272159	0.185
ENSG00000272160	0
ENSG00000272161	0
ENSG00000272162	0.105
ENSG00000272163	0.23
ENSG00000272164	0
ENSG00000272166	0
ENSG00000272167	0.225
ENSG00000272168	0.22
ENSG00000272170	0.73
ENSG00000272172	2.22
ENSG00000272173	0.855
ENSG00000272175	1.4
ENSG00000272180	0
ENSG00000272181	0.595
ENSG00000272182	1.755
ENSG00000272183	1.485
ENSG00000272186	0.205
ENSG00000272189	0.09
ENSG00000272192	0.185
ENSG00000272195	1.17
ENSG00000272197	0
ENSG00000272202	0.1
ENSG00000272203	0
ENSG00000272205	1.235
ENSG00000272209	0.1
ENSG00000272211	0.725
ENSG00000272215	7.585
ENSG00000272217	0.71
ENSG00000272218	0
ENSG00000272219	1.25
ENSG00000272220	1.695
ENSG00000272221	2.595
ENSG00000272223	1
ENSG00000272226	0.34
ENSG00000272230	0
ENSG00000272232	0
ENSG00000272234	0
ENSG00000272235	0.31
ENSG00000272236	0
ENSG00000272237	0
ENSG00000272239	0.29
ENSG00000272240	0.85
ENSG00000272243	0
ENSG00000272247	0.53
ENSG00000272248	1.015
ENSG00000272249	0
ENSG00000272253	1.895
ENSG00000272254	0.285
ENSG00000272255	0.115
ENSG00000272256	0.18
ENSG00000272259	0
ENSG00000272262	0
ENSG00000272263	1.445
ENSG00000272264	0.425
ENSG00000272265	0.135
ENSG00000272269	0.63
ENSG00000272273	1.015
ENSG00000272274	0.335
ENSG00000272275	0.805
ENSG00000272277	1.27
ENSG00000272279	0
ENSG00000272281	0
ENSG00000272282	0
ENSG00000272288	2.225
ENSG00000272293	0
ENSG00000272296	0
ENSG00000272297	0
ENSG00000272298	0
ENSG00000272304	0.11
ENSG00000272305	1.345
ENSG00000272311	0
ENSG00000272312	0
ENSG00000272316	0.68
ENSG00000272319	0
ENSG00000272320	0.655
ENSG00000272321	0.04
ENSG00000272323	0.26
ENSG00000272324	0
ENSG00000272325	17.52
ENSG00000272328	3.55
ENSG00000272329	0.05
ENSG00000272330	0
ENSG00000272333	29.66
ENSG00000272334	0
ENSG00000272335	3.655
ENSG00000272337	0
ENSG00000272338	3.575
ENSG00000272341	1.25
ENSG00000272342	0
ENSG00000272343	1.655
ENSG00000272344	0
ENSG00000272345	1.94
ENSG00000272346	0.88
ENSG00000272347	0.105
ENSG00000272356	1.555
ENSG00000272359	1.95
ENSG00000272360	0.04
ENSG00000272361	0.305
ENSG00000272362	0
ENSG00000272366	0.585
ENSG00000272368	3.195
ENSG00000272369	0
ENSG00000272371	0.135
ENSG00000272372	0.07
ENSG00000272374	0.715
ENSG00000272375	0.28
ENSG00000272379	2.125
ENSG00000272380	0
ENSG00000272381	0.15
ENSG00000272382	0.13
ENSG00000272383	0.055
ENSG00000272384	0.86
ENSG00000272386	0
ENSG00000272387	0
ENSG00000272391	70.235
ENSG00000272393	0
ENSG00000272395	0
ENSG00000272396	0
ENSG00000272397	0
ENSG00000272398	2.44
ENSG00000272400	0
ENSG00000272402	1.09
ENSG00000272405	0.035
ENSG00000272406	0.11
ENSG00000272407	0.855
ENSG00000272410	17.55
ENSG00000272411	0.205
ENSG00000272412	0
ENSG00000272414	0.35
ENSG00000272416	0.865
ENSG00000272417	0.425
ENSG00000272418	0.22
ENSG00000272419	0.22
ENSG00000272420	0.425
ENSG00000272425	0.025
ENSG00000272426	0.43
ENSG00000272428	0.325
ENSG00000272430	0.835
ENSG00000272431	0
ENSG00000272432	0.255
ENSG00000272434	1.75
ENSG00000272435	0
ENSG00000272436	0
ENSG00000272438	4.385
ENSG00000272439	1.875
ENSG00000272442	0.345
ENSG00000272443	0
ENSG00000272444	0.56
ENSG00000272445	0
ENSG00000272446	0.015
ENSG00000272447	7.705
ENSG00000272449	1.5
ENSG00000272455	2.725
ENSG00000272456	0
ENSG00000272457	0
ENSG00000272458	0
ENSG00000272459	0.335
ENSG00000272460	0
ENSG00000272461	0
ENSG00000272462	2.055
ENSG00000272463	0
ENSG00000272465	0
ENSG00000272468	0.76
ENSG00000272469	0.25
ENSG00000272472	0.255
ENSG00000272473	0.07
ENSG00000272474	0
ENSG00000272476	1.325
ENSG00000272477	0.06
ENSG00000272478	0
ENSG00000272479	0
ENSG00000272480	0
ENSG00000272483	0.51
ENSG00000272485	0.07
ENSG00000272489	0
ENSG00000272491	0.095
ENSG00000272494	0
ENSG00000272498	4.735
ENSG00000272501	0.53
ENSG00000272502	0.29
ENSG00000272505	0.06
ENSG00000272506	0.39
ENSG00000272507	2.15
ENSG00000272508	0.55
ENSG00000272509	0.27
ENSG00000272510	0.24
ENSG00000272512	4.965
ENSG00000272514	0.625
ENSG00000272515	0.045
ENSG00000272516	0.105
ENSG00000272518	0.77
ENSG00000272523	0.23
ENSG00000272525	0.425
ENSG00000272529	2.875
ENSG00000272533	1.43
ENSG00000272536	0.24
ENSG00000272537	0
ENSG00000272540	108.195
ENSG00000272541	0.425
ENSG00000272542	0
ENSG00000272543	1.74
ENSG00000272545	0
ENSG00000272549	0
ENSG00000272554	0
ENSG00000272555	0.135
ENSG00000272556	0.245
ENSG00000272558	2.065
ENSG00000272559	0
ENSG00000272562	0.38
ENSG00000272563	0.26
ENSG00000272564	0
ENSG00000272566	0.1
ENSG00000272568	0.07
ENSG00000272569	0
ENSG00000272572	0.14
ENSG00000272573	0.145
ENSG00000272574	0.49
ENSG00000272575	0
ENSG00000272576	0.2
ENSG00000272578	0.515
ENSG00000272582	0.44
ENSG00000272583	0.455
ENSG00000272588	0.745
ENSG00000272589	1.665
ENSG00000272592	0
ENSG00000272595	0.04
ENSG00000272597	0
ENSG00000272599	10.03
ENSG00000272600	0
ENSG00000272601	1.32
ENSG00000272602	5.02
ENSG00000272604	2.11
ENSG00000272606	1.325
ENSG00000272609	0
ENSG00000272610	0.485
ENSG00000272617	31.67
ENSG00000272619	0
ENSG00000272620	0.41
ENSG00000272622	0.03
ENSG00000272625	0
ENSG00000272626	0
ENSG00000272627	0.125
ENSG00000272630	0.675
ENSG00000272631	0.875
ENSG00000272632	0
ENSG00000272634	0
ENSG00000272636	0.21
ENSG00000272638	0.58
ENSG00000272639	0
ENSG00000272642	0
ENSG00000272645	0
ENSG00000272646	0
ENSG00000272647	0
ENSG00000272650	0.44
ENSG00000272654	1.73
ENSG00000272655	43.58
ENSG00000272656	1.085
ENSG00000272657	0.745
ENSG00000272660	0
ENSG00000272661	4.265
ENSG00000272662	0.86
ENSG00000272663	0.545
ENSG00000272664	0
ENSG00000272666	0
ENSG00000272667	5.945
ENSG00000272668	0.03
ENSG00000272669	3.4
ENSG00000272672	0.33
ENSG00000272674	0.015
ENSG00000272676	0
ENSG00000272677	1.215
ENSG00000272678	0.07
ENSG00000272679	0
ENSG00000272681	0.29
ENSG00000272682	0.23
ENSG00000272685	0
ENSG00000272686	1.115
ENSG00000272688	0
ENSG00000272689	0.99
ENSG00000272690	2.485
ENSG00000272691	0
ENSG00000272692	3.535
ENSG00000272693	0.84
ENSG00000272694	0.065
ENSG00000272695	0.035
ENSG00000272696	1.06
ENSG00000272699	1.61
ENSG00000272701	0.04
ENSG00000272702	0.18
ENSG00000272703	0.41
ENSG00000272707	0.495
ENSG00000272710	0
ENSG00000272711	5.8
ENSG00000272714	0
ENSG00000272715	0.17
ENSG00000272716	0.58
ENSG00000272717	0.555
ENSG00000272719	0.475
ENSG00000272720	1.325
ENSG00000272721	0.19
ENSG00000272727	0
ENSG00000272729	0.67
ENSG00000272732	0.07
ENSG00000272733	0.055
ENSG00000272734	0
ENSG00000272735	0.41
ENSG00000272741	2.25
ENSG00000272742	0
ENSG00000272744	0.38
ENSG00000272745	0
ENSG00000272748	0.12
ENSG00000272750	1.345
ENSG00000272752	10.95
ENSG00000272754	1.015
ENSG00000272755	0.32
ENSG00000272758	16.795
ENSG00000272760	0
ENSG00000272762	0
ENSG00000272763	9.395
ENSG00000272764	1.08
ENSG00000272767	0.59
ENSG00000272768	0.235
ENSG00000272769	1.325
ENSG00000272770	0
ENSG00000272772	8.43
ENSG00000272774	0
ENSG00000272777	0.88
ENSG00000272779	26.1
ENSG00000272783	0
ENSG00000272784	0
ENSG00000272787	1.895
ENSG00000272788	0.185
ENSG00000272789	0
ENSG00000272791	1.125
ENSG00000272795	0
ENSG00000272797	0.28
ENSG00000272798	8.315
ENSG00000272799	0
ENSG00000272800	0.575
ENSG00000272801	8.285
ENSG00000272804	0
ENSG00000272807	2.845
ENSG00000272808	0.02
ENSG00000272810	0
ENSG00000272812	0.9
ENSG00000272814	0
ENSG00000272815	0
ENSG00000272817	0.15
ENSG00000272821	2.245
ENSG00000272822	0.325
ENSG00000272823	0.685
ENSG00000272824	0.705
ENSG00000272825	1.665
ENSG00000272829	0.8
ENSG00000272831	3.91
ENSG00000272832	0.16
ENSG00000272834	0.56
ENSG00000272836	1.945
ENSG00000272837	0
ENSG00000272839	0
ENSG00000272840	0.345
ENSG00000272841	3.66
ENSG00000272842	0.89
ENSG00000272843	2.385
ENSG00000272844	0.4
ENSG00000272848	0.145
ENSG00000272849	3.485
ENSG00000272851	3.5
ENSG00000272853	1.1
ENSG00000272854	1.355
ENSG00000272855	0
ENSG00000272856	0.25
ENSG00000272858	0.24
ENSG00000272861	0.49
ENSG00000272862	0.25
ENSG00000272864	0
ENSG00000272865	0
ENSG00000272866	0
ENSG00000272870	2.65
ENSG00000272871	0.5
ENSG00000272872	8.02
ENSG00000272874	0.035
ENSG00000272882	0
ENSG00000272884	0.04
ENSG00000272885	1.05
ENSG00000272886	29.875
ENSG00000272887	0.175
ENSG00000272888	34.93
ENSG00000272892	0.62
ENSG00000272894	0.185
ENSG00000272895	0.405
ENSG00000272896	0.155
ENSG00000272897	0.365
ENSG00000272899	0.55
ENSG00000272900	0
ENSG00000272902	0.23
ENSG00000272905	1.11
ENSG00000272906	0.17
ENSG00000272908	0
ENSG00000272909	0.725
ENSG00000272910	0.52
ENSG00000272911	0.435
ENSG00000272912	0.36
ENSG00000272913	0
ENSG00000272914	0
ENSG00000272915	0
ENSG00000272916	1.94
ENSG00000272917	0
ENSG00000272918	1.265
ENSG00000272920	0
ENSG00000272921	25.94
ENSG00000272922	0
ENSG00000272927	0
ENSG00000272931	0.34
ENSG00000272933	0
ENSG00000272936	0.145
ENSG00000272937	0
ENSG00000272940	0.7
ENSG00000272941	1.19
ENSG00000272942	2.545
ENSG00000272944	0.135
ENSG00000272945	1.66
ENSG00000272950	0.73
ENSG00000272953	0.645
ENSG00000272954	1.03
ENSG00000272958	0
ENSG00000272963	0.08
ENSG00000272966	0.67
ENSG00000272967	0
ENSG00000272968	0.135
ENSG00000272969	0.075
ENSG00000272970	0.465
ENSG00000272971	0.225
ENSG00000272973	0.225
ENSG00000272975	0.28
ENSG00000272977	3.15
ENSG00000272979	0.145
ENSG00000272980	9.86
ENSG00000272982	0
ENSG00000272983	0.26
ENSG00000272984	0
ENSG00000272986	1.26
ENSG00000272987	0
ENSG00000272988	0
ENSG00000272989	0.065
ENSG00000272990	2.26
ENSG00000272991	1.68
ENSG00000272994	4.15
ENSG00000272995	0.215
ENSG00000273001	0
ENSG00000273002	0.26
ENSG00000273003	0
ENSG00000273004	1.43
ENSG00000273006	0
ENSG00000273007	0.36
ENSG00000273008	0.61
ENSG00000273010	0.34
ENSG00000273011	0.675
ENSG00000273012	0
ENSG00000273013	0.41
ENSG00000273014	3.155
ENSG00000273015	0.845
ENSG00000273017	0.415
ENSG00000273018	1.295
ENSG00000273024	0.205
ENSG00000273025	0
ENSG00000273026	1.515
ENSG00000273027	2.58
ENSG00000273032	2.43
ENSG00000273033	1.33
ENSG00000273035	0.395
ENSG00000273036	0.875
ENSG00000273041	0.055
ENSG00000273044	0
